Date,Infosys,Wipro,HCL Tech,Tech Mahindra,HDFC Bank,ICICI Bank,Axis Bank,Kotak Bank,SBI,Reliance,ONGC,Power Grid,NTPC,Adani Green,HUL,ITC,Nestle,Britannia,Sun Pharma,Dr Reddy,Cipla,Maruti,Bajaj Auto,Tata Steel,JSW Steel,Bharti Airtel,L&T,Ultratech
2022-04-25,777.453857421875,3285.8076171875,722.6109619140625,3103.7939453125,914.5586547851562,801.2857055664062,909.916748046875,649.6019287109375,1957.79736328125,729.648681640625,1371.7252197265625,205.80865478515625,684.1205444335938,344.5024719238281,1575.1463623046875,7631.845703125,873.249267578125,137.642578125,132.15357971191406,139.8568115234375,1220.6138916015625,452.5711975097656,865.654541015625,105.2378921508789,3110.619384765625,1105.7987060546875,6448.2177734375,246.97021484375
2022-04-26,771.7775268554688,3472.404541015625,739.1773071289062,3176.11767578125,938.7863159179688,808.8984985351562,913.6322631835938,652.5984497070312,2002.158203125,731.1522216796875,1389.2110595703125,208.79196166992188,689.3778076171875,347.2622985839844,1615.6334228515625,7626.44384765625,884.8311767578125,138.43614196777344,130.05035400390625,145.34811401367188,1257.1414794921875,462.4047546386719,883.0158081054688,106.38053131103516,3108.95361328125,1110.194091796875,6511.91748046875,246.923583984375
2022-04-27,762.7153930664062,3484.4931640625,735.4633178710938,3143.675537109375,938.16259765625,793.80908203125,914.7177734375,652.8363037109375,1999.12939453125,714.6133422851562,1364.4320068359375,207.62283325195312,688.8042602539062,347.023193359375,1593.8692626953125,7512.28955078125,875.5699462890625,137.24578857421875,128.4144744873047,143.90467834472656,1258.364501953125,454.8580627441406,871.5218505859375,107.5102081298828,3122.015625,1097.834228515625,6402.65625,242.1180419921875
2022-04-28,776.5575561523438,3420.92626953125,730.4298706054688,3162.179931640625,941.4729614257812,802.5901489257812,927.365234375,652.2655639648438,2089.29541015625,724.7501220703125,1390.616943359375,210.5255279541016,696.9292602539062,351.8354797363281,1633.97607421875,7608.50390625,885.4053955078125,140.81689453125,128.37554931640625,147.8584747314453,1277.16064453125,464.2342224121094,885.8532104492188,108.7304458618164,3142.267333984375,1106.5821533203125,6469.630859375,243.7976226806641
2022-04-29,725.5703735351562,3327.3828125,722.2689819335938,3088.1142578125,941.4729614257812,804.498291015625,916.1183471679688,658.5676879882812,2082.77197265625,721.0155029296875,1377.392822265625,209.2757568359375,695.0653686523438,356.8370666503906,1610.3111572265625,7444.1923828125,880.7255249023438,137.73074340820312,124.98699188232422,142.9319305419922,1263.7542724609375,453.9890441894531,893.21142578125,109.61004638671876,3109.304443359375,1095.87548828125,6482.63427734375,237.38250732421875
2022-05-02,724.3256225585938,3232.7236328125,724.565673828125,3080.6279296875,937.0592041015624,802.930908203125,905.6348876953124,667.65234375,2078.718017578125,718.7845458984375,1354.0635986328125,212.17845153808597,699.6535034179688,353.5690612792969,1596.150146484375,7364.0869140625,886.0228271484375,138.8769989013672,121.7931671142578,145.31674194335938,1259.315673828125,449.1408996582031,888.1616821289062,111.6926498413086,3105.533935546875,1071.677490234375,6530.29833984375,230.944091796875
2022-05-04,704.2594604492188,3119.819580078125,706.0447387695312,3188.12451171875,918.7804565429688,777.3178100585938,887.0027465820312,644.9644775390625,2023.77978515625,702.5366821289062,1349.274658203125,209.43702697753903,680.1536254882812,353.8182067871094,1552.9068603515625,7135.63330078125,869.0715942382812,139.89105224609375,126.3891372680664,149.1136016845703,1220.0023193359375,438.7585144042969,866.520263671875,108.77357482910156,3050.610595703125,1055.661865234375,6376.74560546875,229.42779541015625
2022-05-05,699.4295654296875,3143.908447265625,702.6728515625,3085.995361328125,910.0010375976562,771.7591552734375,910.0064697265624,643.5137329101562,2019.1661376953125,706.9502563476562,1392.8577880859375,211.29151916503903,676.5213012695312,358.2020263671875,1556.4234619140625,7145.0380859375,845.8165893554688,139.6706085205078,128.4144744873047,146.69741821289062,1196.11083984375,439.0786743164063,844.638427734375,110.74837493896484,3080.111083984375,1099.6619873046875,6214.197265625,233.8133850097656
2022-05-06,670.5999755859375,3122.362548828125,694.169921875,3115.000244140625,896.903564453125,765.3047485351562,891.4591674804688,626.699951171875,2002.9501953125,697.6864624023438,1355.6890869140625,215.00050354003903,659.9368896484375,353.7583923339844,1541.9774169921875,7021.18994140625,816.5892944335938,140.1996612548828,130.05035400390625,149.61572265625,1186.9393310546875,442.6919250488281,849.5919189453125,110.70093536376952,3009.27587890625,1123.5120849609375,6062.1591796875,226.32521057128903
2022-05-09,660.9403076171875,3183.922119140625,695.3916015625,3062.499755859375,900.309814453125,760.4663696289062,913.4443359375,627.7701416015625,1972.6151123046875,689.0533447265625,1379.8531494140625,212.01719665527344,648.4185180664062,352.2041015625,1535.989990234375,7099.3662109375,792.9931030273438,140.1996612548828,128.3365936279297,153.85186767578125,1140.583251953125,435.32818603515625,851.61181640625,107.9888153076172,3020.234130859375,1097.7471923828125,6086.01611328125,225.4154357910156
